"","X1","codeAndCountry","serieCode","country","serieName","year","indicator"
"16874",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","1995",NA
"17596",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","1996",NA
"18318",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","1997",0.00174571862507201
"19040",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","1998",0.00230359014524136
"19762",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","1999",0.00285308332715165
"20484",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2000",0.00566392532680849
"21206",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2001",0.0168990283058724
"21928",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2002",0.0224483267578443
"22650",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2003",0.0279963044878076
"23372",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2004",0.0307552941044897
"24094",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2005",0.0335259211246829
"24816",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2006",0.0446917387320954
"25538",213201,"8.16 - Samoa - 213201","8.16","Samoa","8.16 - Develop a global partnership for development: Internet Use","2007",0.0474998323535329
"295",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1972",NA
"1017",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1973",NA
"1739",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1974",NA
"2461",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1975",NA
"3183",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1976",NA
"3905",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1977",NA
"4627",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1978",NA
"5349",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1979",NA
"6071",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1980",NA
"6793",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1981",NA
"7515",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1982",NA
"8237",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1983",NA
"8959",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1984",NA
"9681",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1985",NA
"10403",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1986",NA
"11125",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1987",NA
"11847",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1988",NA
"12569",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1989",NA
"13291",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1990",0
"14013",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1991",NA
"14735",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1992",NA
"15457",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1993",NA
"16179",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1994",NA
"16901",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1995",0.0136213271064409
"17623",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1996",0.0142807518622872
"18345",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1997",0.0141854847985278
"19067",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1998",0.0140855794122126
"19789",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","1999",0.428033157498116
"20511",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2000",0.487994953055999
"21233",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2001",0.503416690898517
"21955",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2002",0.508348399446985
"22677",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2003",0.50003453038674
"23399",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2004",0.505663430420712
"24121",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2005",0.502595641966736
"24843",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2006",0.502086593635889
"25565",214538,"8.16 - San Marino - 214538","8.16","San Marino","8.16 - Develop a global partnership for development: Internet Use","2007",0.503648221088655
"239",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1972",NA
"961",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1973",NA
"1683",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1974",NA
"2405",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1975",NA
"3127",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1976",NA
"3849",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1977",NA
"4571",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1978",NA
"5293",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1979",NA
"6015",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1980",NA
"6737",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1981",NA
"7459",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1982",NA
"8181",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1983",NA
"8903",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1984",NA
"9625",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1985",NA
"10347",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1986",NA
"11069",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1987",NA
"11791",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1988",NA
"12513",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1989",NA
"13235",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1990",0
"13957",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1991",NA
"14679",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1992",NA
"15401",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1993",NA
"16123",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1994",NA
"16845",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1995",0.000109561335585549
"17567",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1996",0.000267326514047821
"18289",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1997",0.000520990308798771
"19011",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1998",0.00101429892697824
"19733",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","1999",0.00493585340238987
"20455",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2000",0.0221069180908888
"21177",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2001",0.046810531658103
"21899",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2002",0.0638470501955932
"22621",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2003",0.0800158289090878
"23343",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2004",0.102345329969583
"24065",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2005",0.127050359882849
"24787",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2006",0.194595543513634
"25509",217212,"8.16 - Saudi Arabia - 217212","8.16","Saudi Arabia","8.16 - Develop a global partnership for development: Internet Use","2007",0.3
"257",218549,"8.16 - Senegal - 218549","8.16","Senegal","8.16 - Develop a global partnership for development: Internet Use","1972",NA
"979",218549,"8.16 - Senegal - 218549","8.16","Senegal","8.16 - Develop a global partnership for development: Internet Use","1973",NA
"1701",218549,"8.16 - Senegal - 218549","8.16","Senegal","8.16 - Develop a global partnership for development: Internet Use","1974",NA
